ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761623399.403955,doorA,pos1,100,-0.961670,0.004395,-0.078369,-3.130,-1.504,-0.947,0.964868,3.599016,open
1761623399.413947,doorA,pos1,100,-0.958496,0.013672,-0.092285,-3.313,-1.550,-0.878,0.963026,3.761353,open
1761623399.423946,doorA,pos1,100,-0.962646,0.005859,-0.075684,-3.122,-1.519,-1.000,0.965635,3.613220,open
1761623399.433949,doorA,pos1,100,-0.956787,0.010254,-0.072754,-3.061,-1.443,-0.794,0.959604,3.475907,open
1761623399.443949,doorA,pos1,100,-0.963379,0.004883,-0.062988,-3.000,-1.580,-1.168,0.965448,3.586219,open
1761623399.453948,doorA,pos1,100,-0.963379,0.005859,-0.071533,-3.137,-1.458,-0.954,0.966049,3.588817,open
1761623399.463947,doorA,pos1,100,-0.958984,0.002197,-0.068115,-3.237,-1.466,-1.115,0.961403,3.723720,open
1761623399.473947,doorA,pos1,100,-0.957031,-0.000732,-0.071777,-3.214,-1.687,-0.832,0.959719,3.723775,open
1761623399.483970,doorA,pos1,100,-0.958252,0.004639,-0.068848,-3.031,-1.427,-1.107,0.960733,3.528031,open
1761623399.493956,doorA,pos1,100,-0.964844,0.002441,-0.069336,-3.099,-1.282,-0.947,0.967335,3.485099,open
1761623399.503953,doorA,pos1,100,-0.961182,0.002930,-0.079102,-2.992,-1.519,-1.084,0.964435,3.526594,open
1761623399.513952,doorA,pos1,100,-0.966064,-0.001221,-0.065918,-3.168,-1.336,-0.908,0.968312,3.556064,open
1761623399.523951,doorA,pos1,100,-0.959961,0.013428,-0.062988,-3.183,-1.519,-1.221,0.962119,3.732582,open
1761623399.533951,doorA,pos1,100,-0.958984,0.003906,-0.068115,-3.298,-1.527,-0.847,0.961408,3.731450,open
1761623399.543951,doorA,pos1,100,-0.959229,-0.014404,-0.072510,-3.092,-1.450,-1.450,0.962073,3.710151,open
1761623399.553950,doorA,pos1,100,-0.962158,0.002686,-0.077393,-3.183,-1.328,-0.656,0.965270,3.511127,open
1761623399.563952,doorA,pos1,100,-0.961426,0.011963,-0.076416,-3.198,-1.557,-1.183,0.964532,3.749032,open
1761623399.573950,doorA,pos1,100,-0.960938,0.000244,-0.072266,-3.183,-1.580,-0.718,0.963651,3.625544,open
1761623399.583950,doorA,pos1,100,-0.961670,0.002197,-0.069824,-3.229,-1.374,-1.237,0.964204,3.720722,open
1761623399.593953,doorA,pos1,100,-0.958496,0.004883,-0.073730,-3.038,-1.527,-0.664,0.961340,3.464446,open
1761623399.603950,doorA,pos1,100,-0.956299,0.007812,-0.057617,-3.176,-1.382,-1.183,0.958065,3.659682,open
1761623399.613950,doorA,pos1,100,-0.957275,0.005127,-0.070801,-3.076,-1.382,-0.656,0.959904,3.435674,open
1761623399.623949,doorA,pos1,100,-0.959717,0.015137,-0.069336,-3.053,-1.634,-1.397,0.962337,3.734104,open
1761623399.633950,doorA,pos1,100,-0.956787,0.002441,-0.066406,-3.198,-1.328,-0.847,0.959092,3.565449,open
1761623399.643949,doorA,pos1,100,-0.959473,0.001465,-0.075439,-3.214,-1.427,-1.176,0.962435,3.707803,open
1761623399.653950,doorA,pos1,100,-0.961426,0.003418,-0.074463,-3.176,-1.534,-0.756,0.964311,3.606884,open
1761623399.663950,doorA,pos1,100,-0.962646,0.001953,-0.069580,-3.145,-1.466,-1.092,0.965160,3.637443,open
1761623399.673950,doorA,pos1,100,-0.964600,0.003174,-0.069336,-3.176,-1.282,-0.840,0.967094,3.526189,open
1761623399.683949,doorA,pos1,100,-0.960938,0.007568,-0.062500,-3.061,-1.489,-1.260,0.962998,3.629376,open
1761623399.693949,doorA,pos1,100,-0.957275,0.007080,-0.072266,-3.046,-1.489,-0.840,0.960025,3.492531,open
1761623399.703948,doorA,pos1,100,-0.956299,0.002441,-0.068604,-3.252,-1.527,-1.115,0.958760,3.761369,open
1761623399.713948,doorA,pos1,100,-0.956299,0.007080,-0.085938,-3.313,-1.565,-0.992,0.960179,3.795981,open
1761623399.723948,doorA,pos1,100,-0.964600,0.002686,-0.081543,-3.206,-1.550,-1.015,0.968044,3.702865,open
1761623399.733949,doorA,pos1,100,-0.964111,-0.012207,-0.063477,-3.153,-1.221,-0.893,0.966276,3.496966,open
1761623399.743963,doorA,pos1,100,-0.961426,0.000732,-0.072021,-3.237,-1.481,-0.863,0.964120,3.662380,open
1761623399.753957,doorA,pos1,100,-0.961914,0.000000,-0.066895,-3.031,-1.435,-0.992,0.964237,3.496925,open
1761623399.763951,doorA,pos1,100,-0.953857,0.006348,-0.067871,-3.206,-1.382,-0.977,0.956290,3.625311,open
1761623399.773951,doorA,pos1,100,-0.958496,0.005615,-0.074951,-3.168,-1.450,-0.939,0.961438,3.608467,open
1761623399.783951,doorA,pos1,100,-0.969971,0.005859,-0.073242,-3.137,-1.382,-0.947,0.972750,3.556449,open
1761623399.793952,doorA,pos1,100,-0.961914,0.010010,-0.069824,-3.244,-1.664,-1.053,0.964497,3.795306,open
1761623399.803951,doorA,pos1,100,-0.962158,0.002441,-0.064453,-3.282,-1.481,-0.939,0.964318,3.721443,open
1761623399.813951,doorA,pos1,100,-0.961914,0.000488,-0.070312,-3.282,-1.489,-1.038,0.964481,3.750734,open
1761623399.823952,doorA,pos1,100,-0.957031,-0.000732,-0.069092,-3.107,-1.405,-0.710,0.959522,3.482740,open
1761623399.833951,doorA,pos1,100,-0.960449,0.008545,-0.064697,-3.176,-1.542,-1.176,0.962664,3.720746,open
1761623399.843953,doorA,pos1,100,-0.961670,0.015381,-0.071289,-2.969,-1.573,-0.779,0.964431,3.449174,open
1761623399.853952,doorA,pos1,100,-0.961182,-0.013184,-0.075195,-3.053,-1.366,-1.122,0.964209,3.528419,open
1761623399.863951,doorA,pos1,100,-0.958740,-0.012451,-0.066406,-3.267,-1.298,-0.702,0.961118,3.584927,open
1761623399.873950,doorA,pos1,100,-0.962891,0.006836,-0.069336,-3.107,-1.573,-1.221,0.965408,3.690151,open
1761623399.883951,doorA,pos1,100,-0.958252,0.000732,-0.071777,-3.160,-1.214,-0.779,0.960937,3.473752,open
1761623399.893956,doorA,pos1,100,-0.960449,0.001221,-0.077881,-3.153,-1.588,-1.092,0.963602,3.694862,open
1761623399.903952,doorA,pos1,100,-0.958252,0.005859,-0.064453,-3.099,-1.466,-0.794,0.960435,3.519043,open
1761623399.913951,doorA,pos1,100,-0.962158,0.007812,-0.067383,-3.069,-1.427,-1.298,0.964546,3.624733,open
1761623399.923950,doorA,pos1,100,-0.959717,0.002197,-0.085449,-3.153,-1.344,-0.710,0.963516,3.499765,open
1761623399.933950,doorA,pos1,100,-0.962891,0.006104,-0.071777,-3.206,-1.565,-1.137,0.965581,3.744553,open
1761623399.943952,doorA,pos1,100,-0.958008,0.003174,-0.069824,-3.000,-1.405,-0.649,0.960554,3.375479,open
1761623399.953952,doorA,pos1,100,-0.960938,0.002930,-0.076660,-3.229,-1.412,-1.084,0.963995,3.687252,open
1761623399.963950,doorA,pos1,100,-0.961670,-0.014160,-0.074951,-3.214,-1.557,-0.802,0.964690,3.660001,open
1761623399.973952,doorA,pos1,100,-0.958740,0.012207,-0.068604,-3.260,-1.542,-1.008,0.961269,3.744016,open
1761623399.983952,doorA,pos1,100,-0.957520,-0.014893,-0.071533,-3.183,-1.473,-0.756,0.960303,3.588103,open
1761623399.993953,doorA,pos1,100,-0.956299,0.007812,-0.069824,-3.214,-1.313,-1.092,0.958876,3.639180,open
1761623400.003951,doorA,pos1,100,-0.958496,0.002686,-0.074463,-3.145,-1.244,-0.962,0.961388,3.516334,open
1761623400.013950,doorA,pos1,100,-0.961426,0.003174,-0.065918,-3.107,-1.481,-1.046,0.963688,3.597145,open
1761623400.023951,doorA,pos1,100,-0.961182,0.002197,-0.079102,-3.145,-1.473,-0.847,0.964434,3.574883,open
1761623400.033950,doorA,pos1,100,-0.958496,0.005615,-0.069824,-3.275,-1.359,-0.939,0.961052,3.667730,open
1761623400.043951,doorA,pos1,100,-0.964355,0.003662,-0.066406,-3.031,-1.550,-0.939,0.966646,3.530871,open
1761623400.053951,doorA,pos1,100,-0.960938,0.004150,-0.071289,-3.046,-1.382,-1.122,0.963587,3.527767,open
1761623400.063950,doorA,pos1,100,-0.967529,0.003906,-0.070801,-3.267,-1.557,-0.924,0.970124,3.735321,open
1761623400.073956,doorA,pos1,100,-0.955811,0.001953,-0.078369,-3.198,-1.290,-1.084,0.959020,3.615179,open
1761623400.083951,doorA,pos1,100,-0.961914,0.005859,-0.076904,-3.099,-1.466,-0.855,0.965001,3.533321,open
1761623400.093950,doorA,pos1,100,-0.959717,0.004395,-0.067383,-3.076,-1.481,-0.855,0.962089,3.519647,open
1761623400.103946,doorA,pos1,100,-0.959961,0.010010,-0.078125,-3.000,-1.481,-1.038,0.963187,3.502985,open
1761623400.113950,doorA,pos1,100,-0.953125,0.010254,-0.075684,-3.153,-1.588,-1.031,0.956180,3.677282,open
1761623400.123950,doorA,pos1,100,-0.956543,0.002686,-0.056641,-3.130,-1.504,-0.939,0.958222,3.597016,open
1761623400.133951,doorA,pos1,100,-0.962891,0.001465,-0.077148,-3.183,-1.397,-0.885,0.965977,3.587250,open
1761623400.143952,doorA,pos1,100,-0.957275,-0.000244,-0.070312,-3.153,-1.550,-1.069,0.959854,3.671891,open
1761623400.153950,doorA,pos1,100,-0.955566,0.005127,-0.078125,-3.191,-1.374,-0.847,0.958768,3.575951,open
1761623400.163942,doorA,pos1,100,-0.968018,0.007080,-0.066895,-3.191,-1.519,-1.115,0.970352,3.705562,open
1761623400.173951,doorA,pos1,100,-0.960205,0.000244,-0.066162,-2.908,-1.557,-0.779,0.962482,3.389700,open
1761623400.183952,doorA,pos1,100,-0.961426,0.004395,-0.063721,-3.244,-1.603,-1.038,0.963545,3.764690,open
1761623400.193952,doorA,pos1,100,-0.962646,0.005615,-0.071533,-3.183,-1.260,-0.756,0.965317,3.505762,open
1761623400.203950,doorA,pos1,100,-0.961182,0.004150,-0.064941,-3.099,-1.534,-1.160,0.963382,3.647713,open
1761623400.213950,doorA,pos1,100,-0.956543,0.005371,-0.063965,-3.145,-1.534,-0.763,0.958694,3.581650,open
1761623400.223949,doorA,pos1,100,-0.956055,0.001953,-0.062256,-3.038,-1.397,-1.221,0.958082,3.560011,open
1761623400.233952,doorA,pos1,100,-0.958008,-0.000488,-0.070801,-3.137,-1.481,-0.878,0.960621,3.578696,open
1761623400.243950,doorA,pos1,100,-0.960205,0.004395,-0.063232,-3.076,-1.443,-1.305,0.962295,3.639957,open
1761623400.253950,doorA,pos1,100,-0.956299,0.004883,-0.068604,-3.282,-1.420,-0.802,0.958769,3.665084,open
1761623400.263950,doorA,pos1,100,-0.964600,0.003906,-0.054443,-3.191,-1.496,-1.206,0.966143,3.724878,open
1761623400.273951,doorA,pos1,100,-0.955322,0.008545,-0.065186,-3.176,-1.405,-0.695,0.957582,3.541137,open
1761623400.283950,doorA,pos1,100,-0.958984,0.004639,-0.069580,-3.130,-1.588,-1.115,0.961516,3.682207,open
1761623400.293951,doorA,pos1,100,-0.955078,0.013672,-0.068848,-3.145,-1.420,-0.885,0.957654,3.562490,open
1761623400.303951,doorA,pos1,100,-0.959473,0.002441,-0.070557,-3.000,-1.458,-1.023,0.962067,3.488859,open
1761623400.313950,doorA,pos1,100,-0.981934,0.003906,-0.069824,-3.183,-1.435,-0.710,0.984421,3.563193,open
1761623400.323951,doorA,pos1,100,-0.960693,0.006104,-0.069336,-3.198,-1.588,-1.252,0.963212,3.783989,open
1761623400.333951,doorA,pos1,100,-0.962402,0.005615,-0.073242,-3.046,-1.565,-0.489,0.965202,3.458967,open
1761623400.343951,doorA,pos1,100,-0.953369,0.008301,-0.074219,-3.229,-1.534,-1.023,0.956290,3.718474,open
1761623400.353951,doorA,pos1,100,-0.960205,-0.001465,-0.069336,-3.191,-1.595,-0.840,0.962706,3.664957,open
1761623400.363952,doorA,pos1,100,-0.959473,0.006348,-0.080322,-3.153,-1.412,-1.092,0.962850,3.622883,open
1761623400.373951,doorA,pos1,100,-0.961914,0.004883,-0.069092,-3.130,-1.603,-0.817,0.964405,3.610041,open
1761623400.383952,doorA,pos1,100,-0.958252,0.000977,-0.072266,-3.000,-1.321,-1.145,0.960974,3.472049,open
1761623400.393951,doorA,pos1,100,-0.959229,0.006836,-0.067383,-3.176,-1.290,-0.863,0.961617,3.534491,open
1761623400.404040,doorA,pos1,100,-0.963379,0.006104,-0.070557,-3.237,-1.412,-1.015,0.965978,3.674365,open
1761623400.413955,doorA,pos1,100,-0.958740,0.014648,-0.067139,-3.145,-1.473,-0.908,0.961200,3.589848,open
1761623400.423953,doorA,pos1,100,-0.961670,0.004883,-0.066406,-3.168,-1.427,-1.076,0.963972,3.637587,open
1761623400.433952,doorA,pos1,100,-0.965820,0.003174,-0.070557,-3.153,-1.504,-0.916,0.968399,3.611082,open
1761623400.443951,doorA,pos1,100,-0.956299,0.001221,-0.077393,-3.107,-1.641,-0.832,0.959426,3.610897,open
1761623400.453952,doorA,pos1,100,-0.959961,0.010010,-0.067139,-3.069,-1.565,-0.878,0.962358,3.554778,open
1761623400.463951,doorA,pos1,100,-0.958984,0.008301,-0.065674,-3.107,-1.504,-0.954,0.961266,3.581145,open
1761623400.473950,doorA,pos1,100,-0.964600,0.002441,-0.074707,-3.046,-1.435,-1.115,0.967491,3.546629,open
1761623400.483951,doorA,pos1,100,-0.960693,0.004639,-0.068115,-3.229,-1.366,-0.763,0.963116,3.588355,open
1761623400.493951,doorA,pos1,100,-0.963135,0.006592,-0.078369,-2.931,-1.504,-1.122,0.966340,3.480397,open
1761623400.503951,doorA,pos1,100,-0.958740,0.006592,-0.068115,-3.221,-1.527,-0.779,0.961179,3.648887,open
1761623400.513953,doorA,pos1,100,-0.959961,0.004150,-0.072510,-3.214,-1.366,-1.076,0.962704,3.654273,open
1761623400.523952,doorA,pos1,100,-0.954834,-0.000244,-0.079102,-3.275,-1.336,-0.718,0.958105,3.608855,open
1761623400.533950,doorA,pos1,100,-0.959961,0.004150,-0.072021,-3.015,-1.435,-1.107,0.962668,3.518032,open
1761623400.543950,doorA,pos1,100,-0.961670,0.009766,-0.076172,-3.221,-1.458,-0.870,0.964731,3.641477,open
1761623400.553950,doorA,pos1,100,-0.954346,0.004883,-0.066895,-3.145,-1.519,-1.244,0.956700,3.707708,open
1761623400.563951,doorA,pos1,100,-0.958008,0.002930,-0.068848,-3.198,-1.466,-0.687,0.960483,3.584740,open
1761623400.573951,doorA,pos1,100,-0.959473,0.004639,-0.077881,-3.115,-1.466,-1.183,0.962639,3.639813,open
1761623400.583952,doorA,pos1,100,-0.961914,0.003174,-0.073242,-3.160,-1.443,-0.840,0.964704,3.574093,open
1761623400.593948,doorA,pos1,100,-0.958740,0.004150,-0.083008,-3.061,-1.359,-1.275,0.962336,3.583512,open
