ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761619114.748437,doorA,pos1,100,-0.966553,0.004150,-0.068604,-3.214,-1.557,-0.992,0.968993,3.706474,idle
1761619114.758448,doorA,pos1,100,-0.956055,0.002686,-0.073242,-3.099,-1.527,-1.115,0.958860,3.630186,idle
1761619114.768437,doorA,pos1,100,-0.957764,0.001221,-0.075928,-3.137,-1.519,-0.954,0.960769,3.614058,idle
1761619114.778446,doorA,pos1,100,-0.963379,0.000244,-0.076904,-3.244,-1.397,-0.901,0.966444,3.645292,idle
1761619114.788439,doorA,pos1,100,-0.961182,0.003418,-0.060547,-3.206,-1.405,-1.160,0.963093,3.687584,idle
1761619114.798450,doorA,pos1,100,-0.959473,0.001709,-0.067627,-3.053,-1.290,-0.916,0.961855,3.439022,idle
1761619114.808438,doorA,pos1,100,-0.957520,0.002930,-0.072754,-3.115,-1.260,-1.031,0.960284,3.514055,idle
1761619114.818446,doorA,pos1,100,-0.966309,0.011475,-0.075684,-3.099,-1.466,-0.931,0.969336,3.552564,idle
1761619114.828438,doorA,pos1,100,-0.963135,0.004883,-0.079102,-3.137,-1.481,-1.183,0.966390,3.665569,idle
1761619114.838445,doorA,pos1,100,-0.960205,0.001953,-0.077881,-3.221,-1.504,-1.023,0.963360,3.699330,idle
1761619114.848437,doorA,pos1,100,-0.966553,0.000977,-0.071777,-3.145,-1.626,-1.122,0.969215,3.714052,idle
1761619114.858444,doorA,pos1,100,-0.964355,0.004883,-0.080322,-3.145,-1.573,-0.779,0.967707,3.601436,idle
1761619114.868438,doorA,pos1,100,-0.954590,-0.004150,-0.073486,-3.053,-1.382,-1.130,0.957423,3.536790,idle
1761619114.878446,doorA,pos1,100,-0.964355,0.005615,-0.070801,-3.076,-1.618,-0.710,0.966967,3.547787,idle
1761619114.888438,doorA,pos1,100,-0.959717,-0.003174,-0.081055,-3.130,-1.374,-1.183,0.963139,3.617105,idle
1761619114.898448,doorA,pos1,100,-0.955322,0.004395,-0.062256,-3.008,-1.427,-0.824,0.957359,3.429758,idle
1761619114.908437,doorA,pos1,100,-0.960205,0.002441,-0.068359,-3.168,-1.588,-1.282,0.962638,3.768496,idle
1761619114.918425,doorA,pos1,100,-0.958740,0.004395,-0.066895,-3.023,-1.405,-0.481,0.961081,3.367797,idle
1761619114.928437,doorA,pos1,100,-0.958496,0.001953,-0.072021,-3.267,-1.412,-1.198,0.961200,3.755679,idle
1761619114.938445,doorA,pos1,100,-0.965332,-0.002441,-0.073730,-3.282,-1.595,-0.603,0.968147,3.699117,idle
1761619114.948436,doorA,pos1,100,-0.961670,0.002930,-0.076904,-3.137,-1.473,-1.351,0.964744,3.720143,idle
1761619114.958445,doorA,pos1,100,-0.958496,-0.000732,-0.065186,-3.168,-1.397,-0.740,0.960710,3.540561,idle
1761619114.968435,doorA,pos1,100,-0.954590,-0.003906,-0.073242,-3.176,-1.427,-1.168,0.957403,3.672335,idle
1761619114.978444,doorA,pos1,100,-0.957520,0.001221,-0.074707,-3.137,-1.481,-0.779,0.960430,3.555654,idle
1761619114.988436,doorA,pos1,100,-0.940186,0.007080,-0.083008,-3.198,-1.603,-1.115,0.943869,3.747283,idle
1761619114.998445,doorA,pos1,100,-0.967529,0.004395,-0.075195,-3.260,-1.420,-0.695,0.970457,3.622586,idle
1761619115.008437,doorA,pos1,100,-0.955078,0.007080,-0.065186,-3.122,-1.481,-1.023,0.957326,3.603773,idle
1761619115.018443,doorA,pos1,100,-0.954102,0.000977,-0.076660,-3.053,-1.565,-0.901,0.957177,3.547352,idle
1761619115.028435,doorA,pos1,100,-0.958252,0.008789,-0.072998,-3.076,-1.496,-0.954,0.961069,3.551465,idle
1761619115.038444,doorA,pos1,100,-0.966553,0.008057,-0.066162,-3.061,-1.382,-0.878,0.968848,3.471285,idle
1761619115.048436,doorA,pos1,100,-0.961670,-0.012207,-0.082031,-3.221,-1.588,-0.931,0.965239,3.710206,idle
1761619115.058446,doorA,pos1,100,-0.957275,0.006348,-0.090820,-3.206,-1.519,-1.107,0.961595,3.716436,idle
1761619115.068435,doorA,pos1,100,-0.958496,0.007812,-0.068604,-3.115,-1.504,-0.870,0.960980,3.566356,idle
1761619115.078443,doorA,pos1,100,-0.962891,0.002441,-0.072266,-3.191,-1.557,-0.947,0.965602,3.674572,idle
1761619115.088434,doorA,pos1,100,-0.961670,0.005371,-0.075684,-3.237,-1.573,-0.710,0.964658,3.667786,idle
1761619115.098445,doorA,pos1,100,-0.959717,0.000488,-0.071045,-3.206,-1.481,-1.168,0.962343,3.719720,idle
1761619115.108436,doorA,pos1,100,-0.961914,0.001465,-0.065918,-3.076,-1.573,-0.863,0.964171,3.561001,idle
1761619115.118444,doorA,pos1,100,-0.962158,0.001709,-0.080322,-3.206,-1.351,-0.931,0.965507,3.601670,idle
1761619115.128435,doorA,pos1,100,-0.957031,0.010498,-0.072754,-3.160,-1.336,-0.863,0.959850,3.537820,idle
1761619115.138443,doorA,pos1,100,-0.959961,0.014893,-0.077881,-3.221,-1.298,-1.160,0.963230,3.661640,idle
1761619115.148435,doorA,pos1,100,-0.955811,0.001953,-0.086182,-3.092,-1.351,-0.809,0.959690,3.469632,idle
1761619115.158448,doorA,pos1,100,-0.956055,-0.010986,-0.069824,-3.092,-1.282,-1.229,0.958664,3.565547,idle
1761619115.168437,doorA,pos1,100,-0.961670,0.009033,-0.070312,-3.099,-1.420,-0.748,0.964279,3.490111,idle
1761619115.178446,doorA,pos1,100,-0.958740,0.003174,-0.075195,-3.168,-1.405,-1.282,0.961690,3.695043,idle
1761619115.188436,doorA,pos1,100,-0.959961,0.000732,-0.068848,-3.221,-1.435,-0.679,0.962427,3.591431,idle
1761619115.198448,doorA,pos1,100,-0.961182,0.007080,-0.068115,-3.267,-1.557,-1.092,0.963618,3.780353,idle
1761619115.208437,doorA,pos1,100,-0.956787,0.009521,-0.070312,-3.229,-1.473,-0.450,0.959414,3.577694,idle
1761619115.218448,doorA,pos1,100,-0.958740,0.003906,-0.078613,-3.046,-1.313,-1.298,0.961966,3.561582,idle
1761619115.228438,doorA,pos1,100,-0.941406,0.001709,-0.075684,-3.221,-1.496,-0.786,0.944445,3.637859,idle
1761619115.238425,doorA,pos1,100,-0.961914,0.002197,-0.069336,-3.183,-1.405,-1.252,0.964412,3.697691,idle
